x;y
5.219803e+001;3.673658e-002
5.412655e+001;3.584015e-002
5.605507e+001;3.467895e-002
5.798358e+001;3.349782e-002
5.991209e+001;3.232031e-002
6.184061e+001;3.109833e-002
6.376913e+001;2.984890e-002
6.569764e+001;2.861837e-002
6.762616e+001;2.738716e-002
6.955467e+001;2.611117e-002
7.148319e+001;2.479398e-002
7.341171e+001;2.345565e-002
7.534023e+001;2.212571e-002
7.726874e+001;2.087027e-002
7.919725e+001;1.976040e-002
8.112577e+001;1.883829e-002
8.305428e+001;1.808769e-002
8.498280e+001;1.743011e-002
8.691132e+001;1.680872e-002
8.883984e+001;1.625513e-002
9.076835e+001;1.583839e-002
9.269686e+001;1.555253e-002
9.462538e+001;1.530668e-002
9.655389e+001;1.505650e-002
9.848241e+001;1.485190e-002
1.004109e+002;1.472287e-002
1.023394e+002;1.462001e-002
1.042680e+002;1.449498e-002
1.061965e+002;1.436497e-002
1.081250e+002;1.425696e-002
1.100535e+002;1.414719e-002
1.119820e+002;1.401491e-002
1.139105e+002;1.389234e-002
1.158391e+002;1.380652e-002
1.177676e+002;1.373550e-002
1.196961e+002;1.365774e-002
1.216246e+002;1.358967e-002
1.235531e+002;1.354112e-002
1.254816e+002;1.348657e-002
1.274101e+002;1.341176e-002
1.293387e+002;1.333800e-002
1.312672e+002;1.328343e-002
1.331957e+002;1.325079e-002
1.351242e+002;1.327703e-002
1.370527e+002;1.343542e-002
1.389812e+002;1.374025e-002
1.409098e+002;1.407961e-002
1.428383e+002;1.426561e-002
1.447668e+002;1.416674e-002
1.466953e+002;1.381639e-002
1.486238e+002;1.337817e-002
1.505523e+002;1.300333e-002
1.524809e+002;1.273614e-002
1.544094e+002;1.252972e-002
1.563379e+002;1.231593e-002
1.582664e+002;1.205760e-002
1.601949e+002;1.176456e-002
1.621234e+002;1.146482e-002
1.640519e+002;1.115736e-002
1.659805e+002;1.083939e-002
1.679090e+002;1.055688e-002
1.698375e+002;1.036029e-002
1.717660e+002;1.024838e-002
1.736945e+002;1.019514e-002
1.756230e+002;1.017542e-002
1.775516e+002;1.015353e-002
1.794801e+002;1.010768e-002
1.814086e+002;1.006362e-002
1.833371e+002;1.005289e-002
1.852656e+002;1.006113e-002
1.871941e+002;1.006486e-002
1.891227e+002;1.007429e-002
1.910512e+002;1.010923e-002
1.929797e+002;1.018024e-002
1.949082e+002;1.028161e-002
1.968367e+002;1.037367e-002
1.987652e+002;1.040070e-002
2.006937e+002;1.032156e-002
2.026223e+002;1.013205e-002
2.045508e+002;9.893823e-003
2.064793e+002;9.702936e-003
2.084078e+002;9.596696e-003
2.103363e+002;9.531122e-003
2.122648e+002;9.471748e-003
2.141934e+002;9.461137e-003
2.161219e+002;9.553457e-003
2.180504e+002;9.708375e-003
