3,991926e+002;0,000000e+000
4,001569e+002;1,562476e-001
4,011211e+002;1,622787e-001
4,020853e+002;1,671105e-001
4,030496e+002;1,681858e-001
4,040138e+002;1,632333e-001
4,049780e+002;1,646926e-001
4,059423e+002;1,715405e-001
4,069065e+002;1,783395e-001
4,078707e+002;1,803732e-001
4,088350e+002;1,813030e-001
4,097992e+002;1,848560e-001
4,107634e+002;1,886491e-001
4,117277e+002;1,911526e-001
4,126919e+002;1,964228e-001
4,136561e+002;1,997993e-001
4,146204e+002;2,053165e-001
4,155846e+002;2,123141e-001
4,165488e+002;2,199477e-001
4,175131e+002;2,278793e-001
4,184773e+002;2,347635e-001
4,194415e+002;2,371590e-001
4,204058e+002;2,348393e-001
4,213700e+002;2,343987e-001
4,223342e+002;2,359763e-001
4,232985e+002;2,408774e-001
4,242627e+002;2,460567e-001
4,252269e+002;2,407297e-001
4,261912e+002;2,276906e-001
4,271554e+002;2,127386e-001
4,281196e+002;2,002705e-001
4,290839e+002;1,914074e-001
4,300481e+002;1,887922e-001
4,310123e+002;1,914237e-001
4,319766e+002;1,918160e-001
4,329408e+002;1,917862e-001
4,339050e+002;1,908334e-001
4,348693e+002;1,906485e-001
4,358335e+002;1,874846e-001
4,367977e+002;1,851414e-001
4,377620e+002;1,859538e-001
4,387262e+002;1,856817e-001
4,396904e+002;1,849174e-001
4,406547e+002;1,854495e-001
4,416189e+002;1,861638e-001
4,425831e+002;1,867859e-001
4,435474e+002;1,864497e-001
4,445116e+002;1,871096e-001
4,454758e+002;1,876786e-001
4,464401e+002;1,883385e-001
4,474043e+002;1,894428e-001
4,483685e+002;1,927410e-001
4,493328e+002;1,945587e-001
4,502970e+002;1,934661e-001
4,512612e+002;1,932672e-001
4,522255e+002;1,966282e-001
4,531897e+002;2,013885e-001
4,541539e+002;2,034769e-001
4,551182e+002;2,074330e-001
4,560824e+002;2,153124e-001
4,570466e+002;2,128543e-001
4,580109e+002;2,078249e-001
4,589751e+002;2,095253e-001
4,599393e+002;2,103208e-001
4,609036e+002;2,124344e-001
4,618678e+002;2,158981e-001
4,628320e+002;2,190294e-001
4,637963e+002;2,200868e-001
4,647605e+002;2,203162e-001
4,657247e+002;2,200083e-001
4,666890e+002;2,195831e-001
4,676532e+002;2,198033e-001
4,686174e+002;2,184134e-001
4,695817e+002;2,158553e-001
4,705459e+002;2,134669e-001
4,715101e+002;2,102678e-001
4,724744e+002;2,043859e-001
4,734386e+002;2,004431e-001
4,744028e+002;1,965632e-001
4,753671e+002;1,926254e-001
4,763313e+002;1,900705e-001
4,772955e+002;1,872523e-001
4,782598e+002;1,843088e-001
4,792240e+002;1,811001e-001
4,801882e+002;1,761292e-001
4,811525e+002;1,713542e-001
4,821167e+002;1,675072e-001
4,830810e+002;1,643156e-001
4,840452e+002;1,630529e-001
4,850094e+002;1,620060e-001
4,859737e+002;1,613006e-001
4,869379e+002;1,598900e-001
4,879021e+002;1,593369e-001
4,888664e+002;1,584701e-001
4,898306e+002;1,589223e-001
4,907948e+002;1,589900e-001
4,917591e+002;1,590994e-001
4,927233e+002;1,597117e-001
4,936875e+002;1,605710e-001
4,946518e+002;1,611585e-001
4,956160e+002;1,629748e-001
4,965802e+002;1,656343e-001
4,975445e+002;1,670840e-001
4,985087e+002;1,686970e-001
4,994729e+002;1,712599e-001
5,004372e+002;1,738548e-001
5,014014e+002;1,779050e-001
5,023656e+002;1,818844e-001
5,033299e+002;1,866845e-001
5,042941e+002;1,938892e-001
5,052583e+002;2,039948e-001
5,062226e+002;2,172167e-001
5,071868e+002;2,333250e-001
5,081510e+002;2,402328e-001
5,091153e+002;2,303773e-001
5,100795e+002;2,071338e-001
5,110437e+002;1,874798e-001
5,120079e+002;1,780002e-001
5,129722e+002;1,744680e-001
5,139364e+002;1,736224e-001
5,149006e+002;1,742071e-001
5,158649e+002;1,752077e-001
5,168291e+002;1,763366e-001
5,177933e+002;1,779915e-001
5,187576e+002;1,794673e-001
5,197218e+002;1,798473e-001
5,206860e+002;1,800517e-001
5,216503e+002;1,809285e-001
5,226145e+002;1,815751e-001
5,235787e+002;1,821303e-001
5,245430e+002;1,829685e-001
5,255072e+002;1,837006e-001
5,264714e+002;1,835514e-001
5,274357e+002;1,833136e-001
5,283999e+002;1,834100e-001
5,293641e+002;1,831562e-001
5,303284e+002;1,829824e-001
5,312926e+002;1,829948e-001
5,322568e+002;1,830773e-001
5,332211e+002;1,825533e-001
5,341853e+002;1,814871e-001
5,351495e+002;1,804530e-001
5,361138e+002;1,798617e-001
5,370780e+002;1,795714e-001
5,380422e+002;1,791068e-001
5,390065e+002;1,787877e-001
5,399707e+002;1,784899e-001
5,409349e+002;1,777284e-001
5,418992e+002;1,767360e-001
5,428634e+002;1,751277e-001
5,438276e+002;1,731154e-001
5,447919e+002;1,717833e-001
5,457561e+002;1,713728e-001
5,467203e+002;1,713312e-001
5,476846e+002;1,714293e-001
5,486488e+002;1,719502e-001
5,496130e+002;1,730895e-001
5,505773e+002;1,742047e-001
5,515415e+002;1,757126e-001
5,525057e+002;1,780151e-001
5,534700e+002;1,806802e-001
5,544342e+002;1,839525e-001
5,553984e+002;1,885049e-001
5,563627e+002;1,943352e-001
5,573269e+002;2,016857e-001
5,582911e+002;2,105791e-001
5,592554e+002;2,207305e-001
5,602196e+002;2,310390e-001
5,611838e+002;2,391678e-001
5,621481e+002;2,422358e-001
5,631123e+002;2,372241e-001
5,640766e+002;2,230722e-001
5,650408e+002;2,032986e-001
5,660051e+002;1,822761e-001
5,669693e+002;1,635580e-001
5,679335e+002;1,496207e-001
5,688978e+002;1,403385e-001
5,698620e+002;1,339697e-001
5,708262e+002;1,294847e-001
5,717905e+002;1,263070e-001
5,727547e+002;1,244394e-001
5,737189e+002;1,230940e-001
5,746832e+002;1,218976e-001
5,756474e+002;1,205147e-001
5,766116e+002;1,185949e-001
5,775759e+002;1,168918e-001
5,785401e+002;1,158564e-001
5,795043e+002;1,149276e-001
5,804686e+002;1,136266e-001
5,814328e+002;1,119979e-001
5,823970e+002;1,106272e-001
5,833613e+002;1,097948e-001
5,843255e+002;1,094701e-001
5,852897e+002;1,087577e-001
5,862540e+002;1,080547e-001
5,872182e+002;1,073541e-001
5,881824e+002;1,067709e-001
5,891467e+002;1,066349e-001
5,901109e+002;1,066454e-001
5,910751e+002;1,066255e-001
5,920394e+002;1,071469e-001
5,930036e+002;1,082705e-001
5,939678e+002;1,098491e-001
5,949321e+002;1,110859e-001
5,958963e+002;1,107021e-001
5,968605e+002;1,086481e-001
5,978248e+002;1,057436e-001
5,987890e+002;1,026683e-001
5,997532e+002;1,004996e-001
6,007175e+002;9,914218e-002
6,016817e+002;9,827811e-002
6,026459e+002;9,771015e-002
6,036102e+002;9,756888e-002
6,045744e+002;9,740034e-002
6,055386e+002;9,733575e-002
6,065029e+002;9,726249e-002
6,074671e+002;9,716605e-002
6,084313e+002;9,714160e-002
6,093956e+002;9,711881e-002
6,103598e+002;9,713352e-002
6,113240e+002;9,717434e-002
6,122883e+002;9,720667e-002
6,132525e+002;9,726266e-002
6,142167e+002;9,721454e-002
6,151810e+002;9,737783e-002
6,161452e+002;9,750725e-002
6,171094e+002;9,765036e-002
6,180737e+002;9,798389e-002
6,190379e+002;9,818921e-002
6,200021e+002;9,839638e-002
6,209664e+002;9,880685e-002
6,219306e+002;9,919106e-002
6,228948e+002;9,972082e-002
